C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_39_983.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_39_983.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_39_983.jpg, 0, 0, 0, 7.822868E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_095.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_095.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_095.jpg, 0, 0, 0, 8.170406E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_200.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_200.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_200.jpg, 0, 0, 0, 7.898246E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_299.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_299.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_299.jpg, 0, 0, 0, 7.78462E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_408.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_408.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_408.jpg, 0, 0, 0, 7.854644E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_518.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_518.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_518.jpg, 0, 0, 0, 7.908695E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_623.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_623.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_623.jpg, 0, 0, 0, 8.224617E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_730.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_730.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_730.jpg, 0, 0, 0, 7.902525E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_830.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_830.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_830.jpg, 0, 0, 0, 7.839163E-05
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_40_933.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_40_933.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_40_933.jpg, 0, 0.0691749, 0, 0.03984817
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_037.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_037.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_037.jpg, 0, 0.3742491, 0, 0.3220097
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_140.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_140.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_140.jpg, 0, 0.6659286, 0, 0.9303898
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_245.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_245.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_245.jpg, -0.1357989, 0.9703965, 0, 1.987191
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_345.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_345.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_345.jpg, -0.1672212, 1, 0, 3.149837
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_446.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_446.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_446.jpg, 0, 1, 0, 4.319349
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_554.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_554.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_554.jpg, 0, 1, 0, 5.713049
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_658.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_658.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_658.jpg, 0, 1, 0, 6.862206
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_763.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_763.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_763.jpg, -0.0711042, 1, 0, 7.999248
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_871.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_871.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_871.jpg, -0.3934824, 1, 0, 9.299367
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_41_979.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_41_979.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_41_979.jpg, -0.1010034, 1, 0, 10.41462
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_080.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_080.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_080.jpg, 0, 1, 0, 11.60664
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_183.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_183.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_183.jpg, 0, 1, 0, 12.58007
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_290.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_290.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_290.jpg, -0.0477399, 1, 0, 13.89192
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_390.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_390.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_390.jpg, -0.3492255, 1, 0, 14.90078
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_499.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_499.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_499.jpg, -0.05487357, 1, 0, 16.02814
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_605.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_605.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_605.jpg, 0, 1, 0, 16.92794
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_712.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_712.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_712.jpg, -0.1062453, 1, 0, 18.17212
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_811.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_811.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_811.jpg, -0.4063764, 1, 0, 19.27413
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_42_918.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_42_918.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_42_918.jpg, -0.7257621, 1, 0, 19.94938
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_021.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_021.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_021.jpg, -1, 1, 0, 20.64107
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_132.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_132.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_132.jpg, -0.6660345, 1, 0, 21.76616
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_234.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_234.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_234.jpg, -0.3592092, 1, 0, 22.78354
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_349.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_349.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_349.jpg, -0.01593996, 1, 0, 23.95629
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_453.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_453.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_453.jpg, 0, 1, 0, 24.91962
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_562.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_562.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_562.jpg, 0, 1, 0, 25.87053
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_666.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_666.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_666.jpg, 0, 1, 0, 26.81882
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_774.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_774.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_774.jpg, 0, 1, 0, 27.94404
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_882.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_882.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_882.jpg, 0, 1, 0, 28.87048
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_43_992.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_43_992.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_43_992.jpg, 0, 1, 0, 29.9678
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_096.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_096.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_096.jpg, 0, 1, 0, 30.19
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_197.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_197.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_197.jpg, 0, 1, 0, 30.19003
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_307.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_307.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_307.jpg, 0, 1, 0, 30.19088
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_418.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_418.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_418.jpg, 0, 1, 0, 30.19033
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_524.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_524.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_524.jpg, 0, 1, 0, 30.1903
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_630.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_630.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_630.jpg, 0, 1, 0, 30.19027
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_739.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_739.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_739.jpg, 0, 1, 0, 30.19154
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_849.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_849.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_849.jpg, -0.135492, 1, 0, 30.18518
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_44_951.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_44_951.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_44_951.jpg, 0, 1, 0, 30.19123
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_055.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_055.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_055.jpg, 0, 1, 0, 30.19047
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_159.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_159.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_159.jpg, 0, 1, 0, 30.19065
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_261.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_261.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_261.jpg, -0.2780169, 1, 0, 30.1722
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_364.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_364.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_364.jpg, -0.584997, 1, 0, 30.13347
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_473.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_473.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_473.jpg, -0.2877444, 1, 0, 30.19332
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_579.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_579.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_579.jpg, -0.0003615096, 1, 0, 30.18643
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_690.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_690.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_690.jpg, 0, 1, 0, 30.19005
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_792.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_792.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_792.jpg, 0, 1, 0, 30.19031
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_45_902.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_45_902.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_45_902.jpg, 0, 1, 0, 30.19033
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_002.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_002.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_002.jpg, 0, 1, 0, 30.1903
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_110.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_110.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_110.jpg, 0, 1, 0, 30.19034
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_229.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_229.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_229.jpg, 0, 1, 0, 30.1903
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_333.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_333.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_333.jpg, -0.3131559, 1, 0, 30.16832
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_434.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_434.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_434.jpg, -0.009908088, 1, 0, 30.18974
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_544.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_544.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_544.jpg, 0, 1, 0, 30.19
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_651.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_651.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_651.jpg, 0, 1, 0, 30.19032
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_753.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_753.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_753.jpg, 0, 1, 0, 30.19031
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_862.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_862.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_862.jpg, -0.2974737, 1, 0, 30.17009
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_46_966.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_46_966.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_46_966.jpg, -0.05089889, 1, 0, 30.19085
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_072.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_072.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_072.jpg, 0, 1, 0, 30.19006
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_172.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_172.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_172.jpg, 0, 1, 0, 30.19036
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_284.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_284.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_284.jpg, -0.1633941, 1, 0, 30.18403
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_386.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_386.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_386.jpg, 0, 1, 0, 30.18992
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_488.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_488.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_488.jpg, 0, 1, 0, 30.19025
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_592.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_592.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_592.jpg, -0.1486032, 1, 0, 30.1851
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_695.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_695.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_695.jpg, -0.158451, 1, 0, 30.18862
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_798.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_798.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_798.jpg, 0, 1, 0, 30.18979
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_47_900.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_47_900.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_47_900.jpg, 0, 1, 0, 30.1902
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_48_009.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_48_009.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_48_009.jpg, -0.3270288, 1, 0, 30.16718
C:\Users\Jared Camacho\Desktop\Data\IMG\center_2020_07_06_11_23_48_117.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\left_2020_07_06_11_23_48_117.jpg, C:\Users\Jared Camacho\Desktop\Data\IMG\right_2020_07_06_11_23_48_117.jpg, -0.004708774, 1, 0, 30.18942
